distrito_code,nome,ibge_code,municipio_nome,uf
160030311,Carapanantuba,1600303,Macapá,AP
160030312,Fazendinha,1600303,Macapá,AP
160030324,São Joaquim do Pacuí,1600303,Macapá,AP
160040205,Mazagão,1600402,Mazagão,AP
160040208,Carvão,1600402,Mazagão,AP
160040215,Mazagão Velho,1600402,Mazagão,AP
160050105,Oiapoque,1600501,Oiapoque,AP
160050110,Clevelândia do Norte,1600501,Oiapoque,AP
160050115,Vila Velha,1600501,Oiapoque,AP
160050120,Vila Brasil,1600501,Oiapoque,AP
160053505,Porto Grande,1600535,Porto Grande,AP
160055005,Pracuúba,1600550,Pracuúba,AP
160060005,Santana,1600600,Santana,AP
160060007,Anauerapucu,1600600,Santana,AP
160060010,Igarapé do Lago,1600600,Santana,AP
160060015,Ilha de Santana,1600600,Santana,AP
160060020,Piaçacá,1600600,Santana,AP
160060023,Pirativa,1600600,Santana,AP
160070905,Tartarugalzinho,1600709,Tartarugalzinho,AP
160080805,Vitória do Jari,1600808,Vitória do Jari,AP
170025105,Abreulândia,1700251,Abreulândia,TO
170030105,Aguiarnópolis,1700301,Aguiarnópolis,TO
170035005,Aliança do Tocantins,1700350,Aliança do Tocantins,TO
170040005,Almas,1700400,Almas,TO
170070705,Alvorada,1700707,Alvorada,TO
170100205,Ananás,1701002,Ananás,TO
170105105,Angico,1701051,Angico,TO
170110105,Aparecida do Rio Negro,1701101,Aparecida do Rio Negro,TO
170130905,Aragominas,1701309,Aragominas,TO
170130910,Reunidas,1701309,Aragominas,TO
170190305,Araguacema,1701903,Araguacema,TO
170200005,Araguaçu,1702000,Araguaçu,TO
170210905,Araguaína,1702109,Araguaína,TO
170215805,Araguanã,1702158,Araguanã,TO
170220805,Araguatins,1702208,Araguatins,TO
170220810,Natal,1702208,Araguatins,TO
170220820,Macaúba,1702208,Araguatins,TO
170230705,Arapoema,1702307,Arapoema,TO
170240605,Arraias,1702406,Arraias,TO
170240610,Cana Brava,1702406,Arraias,TO
170255405,Augustinópolis,1702554,Augustinópolis,TO
170270305,Aurora do Tocantins,1702703,Aurora do Tocantins,TO
170290105,Axixá do Tocantins,1702901,Axixá do Tocantins,TO
170300805,Babaçulândia,1703008,Babaçulândia,TO
170305705,Bandeirantes do Tocantins,1703057,Bandeirantes do Tocantins,TO
170307305,Barra do Ouro,1703073,Barra do Ouro,TO
170310705,Barrolândia,1703107,Barrolândia,TO
170320605,Bernardo Sayão,1703206,Bernardo Sayão,TO
170330505,Bom Jesus do Tocantins,1703305,Bom Jesus do Tocantins,TO
170360205,Brasilândia do Tocantins,1703602,Brasilândia do Tocantins,TO
170370105,Brejinho de Nazaré,1703701,Brejinho de Nazaré,TO
170380005,Buriti do Tocantins,1703800,Buriti do Tocantins,TO
170382605,Cachoeirinha,1703826,Cachoeirinha,TO
170384205,Campos Lindos,1703842,Campos Lindos,TO
170386705,Cariri do Tocantins,1703867,Cariri do Tocantins,TO
170388305,Carmolândia,1703883,Carmolândia,TO
170389105,Carrasco Bonito,1703891,Carrasco Bonito,TO
170390905,Caseara,1703909,Caseara,TO
170410505,Centenário,1704105,Centenário,TO
170460005,Chapada de Areia,1704600,Chapada de Areia,TO
170510205,Chapada da Natividade,1705102,Chapada da Natividade,TO
170550805,Colinas do Tocantins,1705508,Colinas do Tocantins,TO
170555705,Combinado,1705557,Combinado,TO
170560705,Conceição do Tocantins,1705607,Conceição do Tocantins,TO
170600105,Couto Magalhães,1706001,Couto Magalhães,TO
170610005,Cristalândia,1706100,Cristalândia,TO
170625805,Crixás do Tocantins,1706258,Crixás do Tocantins,TO
170650605,Darcinópolis,1706506,Darcinópolis,TO
170700905,Dianópolis,1707009,Dianópolis,TO
170710805,Divinópolis do Tocantins,1707108,Divinópolis do Tocantins,TO
170720705,Dois Irmãos do Tocantins,1707207,Dois Irmãos do Tocantins,TO
170730605,Dueré,1707306,Dueré,TO
170740505,Esperantina,1707405,Esperantina,TO
170755305,Fátima,1707553,Fátima,TO
170765205,Figueirópolis,1707652,Figueirópolis,TO
170770205,Filadélfia,1707702,Filadélfia,TO
170770210,Bielândia,1707702,Filadélfia,TO
170820505,Formoso do Araguaia,1708205,Formoso do Araguaia,TO
170825405,Tabocão,1708254,Tabocão,TO
170830405,Goianorte,1708304,Goianorte,TO
170900505,Goiatins,1709005,Goiatins,TO
170900510,Cartucho,1709005,Goiatins,TO
170900515,Craolândia,1709005,Goiatins,TO
170900525,Alto Lindo,1709005,Goiatins,TO
170930205,Guaraí,1709302,Guaraí,TO
170950005,Gurupi,1709500,Gurupi,TO
170980705,Ipueiras,1709807,Ipueiras,TO
171050805,Itacajá,1710508,Itacajá,TO
171070605,Itaguatins,1710706,Itaguatins,TO
171090405,Itapiratins,1710904,Itapiratins,TO
171110005,Itaporã do Tocantins,1711100,Itaporã do Tocantins,TO
171150605,Jaú do Tocantins,1711506,Jaú do Tocantins,TO
171180305,Juarina,1711803,Juarina,TO
171190205,Lagoa da Confusão,1711902,Lagoa da Confusão,TO
171195105,Lagoa do Tocantins,1711951,Lagoa do Tocantins,TO
171200905,Lajeado,1712009,Lajeado,TO
171215705,Lavandeira,1712157,Lavandeira,TO
171240505,Lizarda,1712405,Lizarda,TO
171240510,Alto Bonito,1712405,Lizarda,TO
171245405,Luzinópolis,1712454,Luzinópolis,TO
171250405,Marianópolis do Tocantins,1712504,Marianópolis do Tocantins,TO
171270205,Mateiros,1712702,Mateiros,TO
171280105,Maurilândia do Tocantins,1712801,Maurilândia do Tocantins,TO
171320505,Miracema do Tocantins,1713205,Miracema do Tocantins,TO
171330405,Miranorte,1713304,Miranorte,TO
171360105,Monte do Carmo,1713601,Monte do Carmo,TO
171370005,Monte Santo do Tocantins,1713700,Monte Santo do Tocantins,TO
171380905,Palmeiras do Tocantins,1713809,Palmeiras do Tocantins,TO
171395705,Muricilândia,1713957,Muricilândia,TO
171420305,Natividade,1714203,Natividade,TO
171420320,Príncipe,1714203,Natividade,TO
171430205,Nazaré,1714302,Nazaré,TO
171488005,Nova Olinda,1714880,Nova Olinda,TO
171500205,Nova Rosalândia,1715002,Nova Rosalândia,TO
171510105,Novo Acordo,1715101,Novo Acordo,TO
171515005,Novo Alegre,1715150,Novo Alegre,TO
171525905,Novo Jardim,1715259,Novo Jardim,TO
171550705,Oliveira de Fátima,1715507,Oliveira de Fátima,TO
171570505,Palmeirante,1715705,Palmeirante,TO
171575405,Palmeirópolis,1715754,Palmeirópolis,TO
171610905,Paraíso do Tocantins,1716109,Paraíso do Tocantins,TO
171620805,Paranã,1716208,Paranã,TO
171620810,Bom Jesus da Palma,1716208,Paranã,TO
171620815,Campo Alegre,1716208,Paranã,TO
171630705,Pau D'Arco,1716307,Pau D'Arco,TO
171650505,Pedro Afonso,1716505,Pedro Afonso,TO
171650510,Porto Real,1716505,Pedro Afonso,TO
171660405,Peixe,1716604,Peixe,TO
171665305,Pequizeiro,1716653,Pequizeiro,TO
171670305,Colméia,1716703,Colméia,TO
171700805,Pindorama do Tocantins,1717008,Pindorama do Tocantins,TO
171720605,Piraquê,1717206,Piraquê,TO
171750305,Pium,1717503,Pium,TO
171780005,Ponte Alta do Bom Jesus,1717800,Ponte Alta do Bom Jesus,TO
171790905,Ponte Alta do Tocantins,1717909,Ponte Alta do Tocantins,TO
171800605,Porto Alegre do Tocantins,1718006,Porto Alegre do Tocantins,TO
171820405,Porto Nacional,1718204,Porto Nacional,TO
171820425,Luzimangues,1718204,Porto Nacional,TO
171830305,Praia Norte,1718303,Praia Norte,TO
171840205,Presidente Kennedy,1718402,Presidente Kennedy,TO
171845105,Pugmil,1718451,Pugmil,TO
171850105,Recursolândia,1718501,Recursolândia,TO
171855005,Riachinho,1718550,Riachinho,TO
171865905,Rio da Conceição,1718659,Rio da Conceição,TO
171870905,Rio dos Bois,1718709,Rio dos Bois,TO
171875805,Rio Sono,1718758,Rio Sono,TO
171880805,Sampaio,1718808,Sampaio,TO
171884005,Sandolândia,1718840,Sandolândia,TO
171886505,Santa Fé do Araguaia,1718865,Santa Fé do Araguaia,TO
171888105,Santa Maria do Tocantins,1718881,Santa Maria do Tocantins,TO
171889905,Santa Rita do Tocantins,1718899,Santa Rita do Tocantins,TO
171890705,Santa Rosa do Tocantins,1718907,Santa Rosa do Tocantins,TO
171890710,Cangas,1718907,Santa Rosa do Tocantins,TO
171890715,Morro de São João,1718907,Santa Rosa do Tocantins,TO
171900405,Santa Tereza do Tocantins,1719004,Santa Tereza do Tocantins,TO
172000205,Santa Terezinha do Tocantins,1720002,Santa Terezinha do Tocantins,TO
172010105,São Bento do Tocantins,1720101,São Bento do Tocantins,TO
172015005,São Félix do Tocantins,1720150,São Félix do Tocantins,TO
172020005,São Miguel do Tocantins,1720200,São Miguel do Tocantins,TO
172025905,São Salvador do Tocantins,1720259,São Salvador do Tocantins,TO
172030905,São Sebastião do Tocantins,1720309,São Sebastião do Tocantins,TO
172049905,São Valério,1720499,São Valério,TO
172065505,Silvanópolis,1720655,Silvanópolis,TO
172080405,Sítio Novo do Tocantins,1720804,Sítio Novo do Tocantins,TO
172085305,Sucupira,1720853,Sucupira,TO
172090305,Taguatinga,1720903,Taguatinga,TO
172093705,Taipas do Tocantins,1720937,Taipas do Tocantins,TO
172097805,Talismã,1720978,Talismã,TO
172100005,Palmas,1721000,Palmas,TO
172100008,Buritirana,1721000,Palmas,TO
172100015,Taquaruçu,1721000,Palmas,TO
172110905,Tocantínia,1721109,Tocantínia,TO
172120805,Tocantinópolis,1721208,Tocantinópolis,TO
172125705,Tupirama,1721257,Tupirama,TO
172130705,Tupiratins,1721307,Tupiratins,TO
172208105,Wanderlândia,1722081,Wanderlândia,TO
172210705,Xambioá,1722107,Xambioá,TO
210005505,Açailândia,2100055,Açailândia,MA
210010505,Afonso Cunha,2100105,Afonso Cunha,MA
210015405,Água Doce do Maranhão,2100154,Água Doce do Maranhão,MA
210020405,Alcântara,2100204,Alcântara,MA
210020410,São João de Cortes,2100204,Alcântara,MA
210030305,Aldeias Altas,2100303,Aldeias Altas,MA
210040205,Altamira do Maranhão,2100402,Altamira do Maranhão,MA
210043605,Alto Alegre do Maranhão,2100436,Alto Alegre do Maranhão,MA
210047705,Alto Alegre do Pindaré,2100477,Alto Alegre do Pindaré,MA
210050105,Alto Parnaíba,2100501,Alto Parnaíba,MA
210050110,Curupá,2100501,Alto Parnaíba,MA
210055005,Amapá do Maranhão,2100550,Amapá do Maranhão,MA
210060005,Amarante do Maranhão,2100600,Amarante do Maranhão,MA
210070905,Anajatuba,2100709,Anajatuba,MA
210070910,Porto das Gabarras,2100709,Anajatuba,MA
210080805,Anapurus,2100808,Anapurus,MA
210083205,Apicum-Açu,2100832,Apicum-Açu,MA
210087305,Araguanã,2100873,Araguanã,MA
210090705,Araioses,2100907,Araioses,MA
210095605,Arame,2100956,Arame,MA
210100405,Arari,2101004,Arari,MA
210100410,Bonfim do Arari,2101004,Arari,MA
210110305,Axixá,2101103,Axixá,MA
210120205,Bacabal,2101202,Bacabal,MA
210125105,Bacabeira,2101251,Bacabeira,MA
210130105,Bacuri,2101301,Bacuri,MA
210135005,Bacurituba,2101350,Bacurituba,MA
210140005,Balsas,2101400,Balsas,MA
210150905,Barão de Grajaú,2101509,Barão de Grajaú,MA
210160805,Barra do Corda,2101608,Barra do Corda,MA
210170705,Barreirinhas,2101707,Barreirinhas,MA
210173105,Belágua,2101731,Belágua,MA
210177205,Bela Vista do Maranhão,2101772,Bela Vista do Maranhão,MA
210180605,Benedito Leite,2101806,Benedito Leite,MA
210190505,Bequimão,2101905,Bequimão,MA
210193905,Bernardo do Mearim,2101939,Bernardo do Mearim,MA
210197005,Boa Vista do Gurupi,2101970,Boa Vista do Gurupi,MA
210200205,Bom Jardim,2102002,Bom Jardim,MA
210203605,Bom Jesus das Selvas,2102036,Bom Jesus das Selvas,MA
210207705,Bom Lugar,2102077,Bom Lugar,MA
210210105,Brejo,2102101,Brejo,MA
210215005,Brejo de Areia,2102150,Brejo de Areia,MA
210220005,Buriti,2102200,Buriti,MA
210230905,Buriti Bravo,2102309,Buriti Bravo,MA
210230910,Bacatuba,2102309,Buriti Bravo,MA
210232505,Buriticupu,2102325,Buriticupu,MA
210235805,Buritirana,2102358,Buritirana,MA
210237405,Cachoeira Grande,2102374,Cachoeira Grande,MA
210240805,Cajapió,2102408,Cajapió,MA
210250705,Cajari,2102507,Cajari,MA
210250710,Boa Vista do Pindaré,2102507,Cajari,MA
210255605,Campestre do Maranhão,2102556,Campestre do Maranhão,MA
210260605,Cândido Mendes,2102606,Cândido Mendes,MA
210260610,Barão de Tromaí,2102606,Cândido Mendes,MA
210260615,Estandarte,2102606,Cândido Mendes,MA
210270505,Cantanhede,2102705,Cantanhede,MA
210275405,Capinzal do Norte,2102754,Capinzal do Norte,MA
210280405,Carolina,2102804,Carolina,MA
210290305,Carutapera,2102903,Carutapera,MA
210300005,Caxias,2103000,Caxias,MA
210310905,Cedral,2103109,Cedral,MA
210312505,Central do Maranhão,2103125,Central do Maranhão,MA
210315805,Centro do Guilherme,2103158,Centro do Guilherme,MA
210317405,Centro Novo do Maranhão,2103174,Centro Novo do Maranhão,MA
210320805,Chapadinha,2103208,Chapadinha,MA
210325705,Cidelândia,2103257,Cidelândia,MA
210330705,Codó,2103307,Codó,MA
210330710,Codozinho,2103307,Codó,MA
210330715,São Raimundo de Codó,2103307,Codó,MA
210340605,Coelho Neto,2103406,Coelho Neto,MA
210350505,Colinas,2103505,Colinas,MA
210355405,Conceição do Lago-Açu,2103554,Conceição do Lago-Açu,MA
210360405,Coroatá,2103604,Coroatá,MA
210370305,Cururupu,2103703,Cururupu,MA
210375205,Davinópolis,2103752,Davinópolis,MA
210380205,Dom Pedro,2103802,Dom Pedro,MA
210390105,Duque Bacelar,2103901,Duque Bacelar,MA
210400805,Esperantinópolis,2104008,Esperantinópolis,MA
210405705,Estreito,2104057,Estreito,MA
210407305,Feira Nova do Maranhão,2104073,Feira Nova do Maranhão,MA
210408105,Fernando Falcão,2104081,Fernando Falcão,MA
210409905,Formosa da Serra Negra,2104099,Formosa da Serra Negra,MA
210410705,Fortaleza dos Nogueiras,2104107,Fortaleza dos Nogueiras,MA
210420605,Fortuna,2104206,Fortuna,MA
210430505,Godofredo Viana,2104305,Godofredo Viana,MA
210430510,Aurizona,2104305,Godofredo Viana,MA
210440405,Gonçalves Dias,2104404,Gonçalves Dias,MA
210450305,Governador Archer,2104503,Governador Archer,MA
210455205,Governador Edison Lobão,2104552,Governador Edison Lobão,MA
210460205,Governador Eugênio Barros,2104602,Governador Eugênio Barros,MA
210462805,Governador Luiz Rocha,2104628,Governador Luiz Rocha,MA
210465105,Governador Newton Bello,2104651,Governador Newton Bello,MA
210467705,Governador Nunes Freire,2104677,Governador Nunes Freire,MA
210470105,Graça Aranha,2104701,Graça Aranha,MA
210480005,Grajaú,2104800,Grajaú,MA
210490905,Guimarães,2104909,Guimarães,MA
210500505,Humberto de Campos,2105005,Humberto de Campos,MA
210510405,Icatu,2105104,Icatu,MA
210510410,Itapera,2105104,Icatu,MA
210515305,Igarapé do Meio,2105153,Igarapé do Meio,MA
210520305,Igarapé Grande,2105203,Igarapé Grande,MA
210530205,Imperatriz,2105302,Imperatriz,MA
210535105,Itaipava do Grajaú,2105351,Itaipava do Grajaú,MA
210540105,Itapecuru Mirim,2105401,Itapecuru Mirim,MA
210542705,Itinga do Maranhão,2105427,Itinga do Maranhão,MA
210545005,Jatobá,2105450,Jatobá,MA
210547605,Jenipapo dos Vieiras,2105476,Jenipapo dos Vieiras,MA
210550005,João Lisboa,2105500,João Lisboa,MA
210560905,Joselândia,2105609,Joselândia,MA
210565805,Junco do Maranhão,2105658,Junco do Maranhão,MA
210570805,Lago da Pedra,2105708,Lago da Pedra,MA
210580705,Lago do Junco,2105807,Lago do Junco,MA
210590605,Lago Verde,2105906,Lago Verde,MA
210592205,Lagoa do Mato,2105922,Lagoa do Mato,MA
210594805,Lago dos Rodrigues,2105948,Lago dos Rodrigues,MA
210596305,Lagoa Grande do Maranhão,2105963,Lagoa Grande do Maranhão,MA
210598905,Lajeado Novo,2105989,Lajeado Novo,MA
210600305,Lima Campos,2106003,Lima Campos,MA
210610205,Loreto,2106102,Loreto,MA
210620105,Luís Domingues,2106201,Luís Domingues,MA
210630005,Magalhães de Almeida,2106300,Magalhães de Almeida,MA
210630010,Custódio Lima,2106300,Magalhães de Almeida,MA
210632605,Maracaçumé,2106326,Maracaçumé,MA
210635905,Marajá do Sena,2106359,Marajá do Sena,MA
210637505,Maranhãozinho,2106375,Maranhãozinho,MA
210640905,Mata Roma,2106409,Mata Roma,MA
210650805,Matinha,2106508,Matinha,MA
210660705,Matões,2106607,Matões,MA
210663105,Matões do Norte,2106631,Matões do Norte,MA
210667205,Milagres do Maranhão,2106672,Milagres do Maranhão,MA
210670605,Mirador,2106706,Mirador,MA
210670610,Ibipira,2106706,Mirador,MA
210675505,Miranda do Norte,2106755,Miranda do Norte,MA
210680505,Mirinzal,2106805,Mirinzal,MA
210690405,Monção,2106904,Monção,MA
210700105,Montes Altos,2107001,Montes Altos,MA
210710005,Morros,2107100,Morros,MA
210720905,Nina Rodrigues,2107209,Nina Rodrigues,MA
210725805,Nova Colinas,2107258,Nova Colinas,MA
210730805,Nova Iorque,2107308,Nova Iorque,MA
210735705,Nova Olinda do Maranhão,2107357,Nova Olinda do Maranhão,MA
210740705,Olho d'Água das Cunhãs,2107407,Olho d'Água das Cunhãs,MA
210745605,Olinda Nova do Maranhão,2107456,Olinda Nova do Maranhão,MA
210750605,Paço do Lumiar,2107506,Paço do Lumiar,MA
210760505,Palmeirândia,2107605,Palmeirândia,MA
210770405,Paraibano,2107704,Paraibano,MA
210780305,Parnarama,2107803,Parnarama,MA
210780310,Brejo de São Félix,2107803,Parnarama,MA
210790205,Passagem Franca,2107902,Passagem Franca,MA
210800905,Pastos Bons,2108009,Pastos Bons,MA
210800910,Roçado,2108009,Pastos Bons,MA
210805805,Paulino Neves,2108058,Paulino Neves,MA
210810805,Paulo Ramos,2108108,Paulo Ramos,MA
210820705,Pedreiras,2108207,Pedreiras,MA
210820710,Marianópolis,2108207,Pedreiras,MA
210825605,Pedro do Rosário,2108256,Pedro do Rosário,MA
210830605,Penalva,2108306,Penalva,MA
210840505,Peri Mirim,2108405,Peri Mirim,MA
210845405,Peritoró,2108454,Peritoró,MA
210850405,Pindaré-Mirim,2108504,Pindaré-Mirim,MA
210850410,Pimentel,2108504,Pindaré-Mirim,MA
210860305,Pinheiro,2108603,Pinheiro,MA
210860310,Roque,2108603,Pinheiro,MA
210870205,Pio XII,2108702,Pio XII,MA
210880105,Pirapemas,2108801,Pirapemas,MA
210890005,Poção de Pedras,2108900,Poção de Pedras,MA
210900705,Porto Franco,2109007,Porto Franco,MA
210905605,Porto Rico do Maranhão,2109056,Porto Rico do Maranhão,MA
210910605,Presidente Dutra,2109106,Presidente Dutra,MA
210920505,Presidente Juscelino,2109205,Presidente Juscelino,MA
210923905,Presidente Médici,2109239,Presidente Médici,MA
210927005,Presidente Sarney,2109270,Presidente Sarney,MA
210930405,Presidente Vargas,2109304,Presidente Vargas,MA
210940305,Primeira Cruz,2109403,Primeira Cruz,MA
210945205,Raposa,2109452,Raposa,MA
210950205,Riachão,2109502,Riachão,MA
210955105,Ribamar Fiquene,2109551,Ribamar Fiquene,MA
210960105,Rosário,2109601,Rosário,MA
210970005,Sambaíba,2109700,Sambaíba,MA
210975905,Santa Filomena do Maranhão,2109759,Santa Filomena do Maranhão,MA
210980905,Santa Helena,2109809,Santa Helena,MA
210980910,Curva Grande,2109809,Santa Helena,MA
210990805,Santa Inês,2109908,Santa Inês,MA
211000505,Santa Luzia,2110005,Santa Luzia,MA
211003905,Santa Luzia do Paruá,2110039,Santa Luzia do Paruá,MA
211010405,Santa Quitéria do Maranhão,2110104,Santa Quitéria do Maranhão,MA
211020305,Santa Rita,2110203,Santa Rita,MA
211023705,Santana do Maranhão,2110237,Santana do Maranhão,MA
211027805,Santo Amaro do Maranhão,2110278,Santo Amaro do Maranhão,MA
211030205,Santo Antônio dos Lopes,2110302,Santo Antônio dos Lopes,MA
211040105,São Benedito do Rio Preto,2110401,São Benedito do Rio Preto,MA
211050005,São Bento,2110500,São Bento,MA
211060905,São Bernardo,2110609,São Bernardo,MA
211065805,São Domingos do Azeitão,2110658,São Domingos do Azeitão,MA
211070805,São Domingos do Maranhão,2110708,São Domingos do Maranhão,MA
211080705,São Félix de Balsas,2110807,São Félix de Balsas,MA
211085605,São Francisco do Brejão,2110856,São Francisco do Brejão,MA
211090605,São Francisco do Maranhão,2110906,São Francisco do Maranhão,MA
211090610,Caraíba do Norte,2110906,São Francisco do Maranhão,MA
211090615,Ribeirão Azul,2110906,São Francisco do Maranhão,MA
211100305,São João Batista,2111003,São João Batista,MA
211102905,São João do Carú,2111029,São João do Carú,MA
211105205,São João do Paraíso,2111052,São João do Paraíso,MA
211107805,São João do Soter,2111078,São João do Soter,MA
211110205,São João dos Patos,2111102,São João dos Patos,MA
